,text,set_name,level,script_calc_level,script_calc_level_int,level_difference
2941,"""I've got it now, Wendy!"" cried John, but soon he found he had not. Not one of them could fly an inch, though even Michael was in words of two syllables, and Peter did not know A from Z.
Of course Peter had been trifling with them, for no one can fly unless the fairy dust has been blown on him. Fortunately, as we have mentioned, one of his hands was messy with it, and he blew some on each of them, with the most superb results.
""Now just wiggle your shoulders this way,"" he said, ""and let go.""
They were all on their beds, and gallant Michael let go first. He did not quite mean to let go, but he did it, and immediately he was borne across the room.
""I flewed!"" he screamed while still in mid-air.
John let go and met Wendy near the bathroom.",peter pan part 2,2,Advanced,4,2
2946,"Of course Peter had been trifling with them, for no one can fly unless the fairy dust has been blown on him. Fortunately, as we have mentioned, one of his hands was messy with it, and he blew some on each of them, with the most superb results.",peter pan part 2,2,Advanced,4,2
2949,"""Perhaps I should have ironed it,"" Wendy said thoughtfully, but Peter, boylike, was indifferent to appearances, and he was now jumping about in the wildest glee. Alas, he had already forgotten that he owed his bliss to Wendy.",peter pan part 2,2,Advanced,4,2
2950,"Liza was in a bad temper, for she was mixing the Christmas puddings in the kitchen, and had been drawn from them by Nana's absurd suspicions. She thought the best way of getting a little quiet was to take Nana to the nursery for a moment.",peter pan part 2,2,Advanced,4,2
2952,"It is a punishment put on them for something they did so long ago that no star now knows what it was. So the older ones have become glassy-eyed and seldom speak (winking is the star language), but the little ones still wonder.",peter pan part 2,2,Advanced,4,2
2958,"He had become frightfully cunning. ""Wendy,"" he said, ""how we should all respect you."" She was wriggling her body in distress. It was quite as if she were trying to remain on the nursery floor. But he had no pity for her.",peter pan part 2,2,Advanced,4,2
2961,They are the children who fall out of their perambulators when the nurse is looking the other way. If they are not claimed in seven days they are sent far away to the Neverland to defray expenses. I'm captain.,peter pan part 2,2,Advanced,4,2
2962,"Children were not nearly so elegant as Peter, they could not help kicking a little, but their heads were bobbing against the ceiling, and there is almost nothing so delicious as that. Peter gave Wendy a hand at first, but had to desist, Tink was so indignant.
Up and down they went, and round and round. Heavenly was Wendy's word.
""I say,"" cried John, ""why shouldn't we all go out?""
Of course it was to this that Peter had been luring them.
Michael was ready: he wanted to see how long it took him to do a billion miles. But Wendy hesitated.
""Mermaids!"" said Peter again.
""And there are pirates.""
""Pirates,"" cried John, seizing his Sunday hat, ""let us go at once.""
It was just at this moment that Mr. and Mrs. Darling hurried with Nana out of 27.",peter pan part 3,2,Advanced,4,2
2968,"Indeed children were constantly bumping. They could now fly strongly, though they still kicked far too much; but if they saw a cloud in front of them, the more they tried to avoid it, the more certainly did they bump into it. If Nana had been with them, she would have had a bandage round Michael's forehead by this time.
Peter was not with them for the moment, and they felt rather lonely up there by themselves.
He could go so much faster than they that he would suddenly shoot out of sight, to have some adventure in which they had no share. He would come down laughing over something fearfully funny he had been saying to a star, but he had already forgotten what it was, or he would come up with mermaid scales still sticking to him, and yet not be able to say for certain what had been happening.",peter pan part 3,2,Advanced,4,2
2971,"Peter's careless manner had gone at last, his eyes were sparkling, and a tingle went through them every time they touched his body. They were now over the fearsome island, flying so low that sometimes a tree grazed their feet. Nothing horrid was visible in the air, yet their progress had become slow and laboured, exactly as if they were pushing their way through hostile forces. Sometimes they hung in the air until Peter had beaten on it with his fists.
""They don't want us to land,"" he explained.
""Who are they?"" Wendy whispered, shuddering.
But he could not or would not say. Tinker Bell had been asleep on his shoulder, but now he wakened her and sent her on in front. Sometimes he poised himself in the air, listening intently, with his hand to his ear.",peter pan part 3,2,Advanced,4,2
2975,"Tink agreed to travel by hat if it was carried in the hand. John carried it, though she had hoped to be carried by Peter. Presently Wendy took the hat, because John said it struck against his knee as he flew; and this, as we shall see, led to mischief, for Tinker Bell hated to be under an obligation to Wendy.
In the black topper the light was completely hidden, and they flew on in silence. It was the stillest silence they had ever known, broken once by a distant lapping, which Peter explained was the wild beasts drinking at the ford, and again by a rasping sound that might have been the branches of trees rubbing together, but he said it was the redskins sharpening their knives.
Even these noises ceased. To Michael the loneliness was dreadful. ""If only something would make a sound!"" he cried.",peter pan part 3,2,Advanced,4,2
2976,"The air was rent by the most tremendous crash he had ever heard. The pirates had fired Long Tom at them. The roar of it echoed through the mountains, and the echoes seemed to cry savagely, ""Where are they, where are they, where are they?""
Thus sharply did the terrified three learn the difference between an island of make-believe and the same island come true.
When at last the heavens were steady again, John and Michael found themselves alone in the darkness. John was treading the air mechanically, and Michael without knowing how to float was floating.
""Are you shot?"" John whispered tremulously.
""I haven't tried myself out yet,"" Michael whispered back.
We know now that no one had been hit. Peter, however, had been carried by the wind of the shot far out to sea.",peter pan part 3,2,Advanced,4,2
2982,"Children were not nearly so elegant as Peter, they could not help kicking a little, but their heads were bobbing against the ceiling, and there is almost nothing so delicious as that. Peter gave Wendy a hand at first, but had to desist, Tink was so indignant.",peter pan part 3,2,Advanced,4,2
2983,"Will they reach the nursery in time? If so, how delightful for them, and we shall all breathe a sigh of relief, but there will be no story. On the other hand, if they are not in time, I solemnly promise that it will all come right in the end.",peter pan part 3,2,Advanced,4,2
2987,They recalled that not so long ago they had thought themselves fine fellows for being able to fly round a room. But how long ago? They were flying over the sea before this thought began to disturb Wendy seriously.,peter pan part 3,2,Advanced,4,2
2996,"They talked of Cinderella, and Tootles was confident that his mother must have been very like her. It was only in Peter's absence that they could speak of mothers, the subject being forbidden by him as silly.",peter pan part 3,2,Advanced,4,2
2998,"Peter's careless manner had gone at last, his eyes were sparkling, and a tingle went through them every time they touched his body. They were now over the fearsome island, flying so low that sometimes a tree grazed their feet.",peter pan part 3,2,Advanced,4,2
2999,"But he could not or would not say. Tinker Bell had been asleep on his shoulder, but now he woke her and sent her on in front. Sometimes he poised himself in the air, listening intently, with his hand to his ear.",peter pan part 3,2,Advanced,4,2
3009,"Wendy's favourite time for sewing and darning was after they had all gone to bed. Then, as she expressed it, she had a breathing time for herself; and she occupied it in making new things for them, and putting double pieces on the knees, for they were all most frightfully hard on their knees.
When she sat down to a basketful of their stockings, every heel with a hole in it, she would fling up her arms and exclaim, ""Oh dear, I am sure I sometimes think spinsters are to be envied!""
Her face beamed when she exclaimed this. You remember about her pet wolf. Well, it very soon discovered that she had come to the island and it found her out, and they just ran into each other's arms. After that it followed her about everywhere.",peter pan part 4,2,Advanced,4,2
3011,"Adventures, of course, as we shall see, were of daily occurrence; but about this time Peter invented, with Wendy's help, a new game that fascinated him enormously, until he suddenly had no more interest in it, which, as you have been told, was what always happened with his games. It consisted in pretending not to have adventures, in doing the sort of thing John and Michael had been doing all their lives, sitting on stools flinging balls in the air, pushing each other, going out for walks and coming back. To see Peter doing nothing on a stool was a great sight; he could not help looking solemn at such times, to sit still seemed to him such a comic thing to do. He boasted that he had gone walking for the good of his health. For several suns these were the most novel of all adventures to him.",peter pan part 4,2,Advanced,4,2
3013,"The extraordinary upshot of this adventure was – but we have not decided yet that this is the adventure we are to narrate. Perhaps a better one would be the night attack by the redskins on the house under the ground, when several of them stuck in the hollow trees and had to be pulled out like corks. Or we might tell how Peter saved Tiger Lily's life in the Mermaids' Lagoon, and so made her his ally. Or we could tell of that cake the pirates cooked so that the boys might eat it and perish; and how they placed it in one cunning spot after another; but always Wendy snatched it from the hands of her children, so that in time it lost its succulence, and became as hard as a stone, and was used as a missile, and Hook fell over it in the dark.",peter pan part 4,2,Advanced,4,2
3016,"The most haunting time at which to see mermaids is at the turn of the moon, when they utter strange wailing cries; but the lagoon is dangerous for mortals then, and until the evening of which we have now to tell, Wendy had never seen the lagoon by moonlight, less from fear, for of course Peter would have accompanied her, than because she had strict rules about everyone being in bed by seven. She was often at the lagoon, however, on sunny days after rain, when the mermaids come up in extraordinary numbers to play with their bubbles. The bubbles of many colours made in rainbow water they treat as balls, hitting them gaily from one to another with their tails, and trying to keep them in the rainbow till they burst.",peter pan part 4,2,Advanced,4,2
3017,"It was a day when they were all on Marooners' Rock. The rock was not much larger than their great bed, but of course they all knew how not to take up much room, and they were dozing, or at least lying with their eyes shut, and pinching occasionally when they thought Wendy was not looking. She was very busy, stitching.
While she stitched a change came to the lagoon. Little shivers ran over it, and the sun went away and shadows stole across the water, turning it cold. Wendy could no longer see to thread her needle, and when she looked up, the lagoon that had always still been such a laughing place seemed formidable and unfriendly. It was not, she knew, that night had come, but something as dark as night had come. No, worse than that.",peter pan part 4,2,Advanced,4,2
3019,"Great were the rejoicings when Peter reached the home under the ground almost as soon as Wendy, who had been carried hither and thither by the kite. Every boy had adventures to tell; but perhaps the biggest adventure of all was that they were several hours late for bed. This so inflated them that they did various dodgy things to get staying up still longer, such as demanding bandages; but Wendy, though glorying in having them all home again safe and sound, was scandalised by the lateness of the hour, and cried, ""To bed, to bed,"" in a voice that had to be obeyed. Next day, however, she was awfully tender, and gave out bandages to everyone, and they played till bed-time at limping about and carrying their arms in slings.",peter pan part 4,2,Advanced,4,2
3020,"One important result of the brush with the pirates on the lagoon was that it made the redskins their friends. Peter Pan had saved Tiger Lily from a dreadful fate, and now there was nothing she and her braves would not do for him. All night they sat above, keeping watch over the home under the ground and awaiting the big attack by the pirates which obviously could not be much longer delayed. Even by day they hung about, smoking the pipe of peace, and looking almost as if they wanted something to eat.
""Peter Pan save me, me his velly nice friend.""
She was far too pretty to cringe in this way, but Peter thought it his due, and he would answer condescendingly, ""It is good. Peter Pan has spoken.""",peter pan part 4,2,Advanced,4,2
3021,"We have now reached the evening that was to be known among them as the Night of Nights, because of its adventures and their upshot. The day, as if quietly gathering its forces, had been almost uneventful, and now the redskins in their blankets were at their posts above, while, below, the children were having their evening meal; all except Peter, who had gone out to get the time. The way you got the time on the island was to find the crocodile, and then stay near him till the clock struck.
The meal happened to be a make-believe tea, and they sat around the board, guzzling in their greed; and really, what with their chatter and recriminations, the noise, as Wendy said, was positively deafening.",peter pan part 4,2,Advanced,4,2
3034,"The meal happened to be a make-believe tea, and they sat around the board, guzzling in their greed; and really, what with their chatter and recriminations, the noise, as Wendy said, was positively deafening.",peter pan part 4,2,Advanced,4,2
3038,"But just before they go on fire you see the lagoon. This is the nearest you ever get to it on the mainland, just one heavenly moment; if there could be two moments you might see the surf and hear the mermaids singing.",peter pan part 4,2,Advanced,4,2
3039,"We have now reached the evening or Night of Nights which is full of adventures. The day, as if quietly gathering its forces, had been almost uneventful, and now the redskins in their blankets were at their posts above.",peter pan part 4,2,Advanced,4,2
3042,"While Wendy sewed, boys played around her; such a group of happy faces and dancing limbs lit up by that romantic fire. It had become a very familiar scene, this, in the home under the ground, but we are looking on it for the last time.
There was a step above, and Wendy, you may be sure, was the first to recognize it.
""Children, I hear your father's step. He likes you to meet him at the door.""
Above, the redskins crouched before Peter.
""Watch well, braves. I have spoken.""
And then, as so often before, the children dragged him from his tree. As so often before, but never again.
He had brought nuts for the boys.
""Peter, you spoil them, you know,"" Wendy said.
""Ah, old lady,"" said Peter, hanging up his gun.
""It was me told him mothers are called old lady,"" Michael whispered to Curly.",peter pan part 5,2,Advanced,4,2
3046,"""Listen, then,"" said Wendy, settling down to her story, with Michael at her feet and seven boys in the bed. ""There is the stody about a gentleman and a lady. Their names were Mr. Darling, and Mrs. Darling.""
""I knew them,"" John said, to annoy the others.
""I think I knew them,"" said Michael rather doubtfully.
""They were married, you know,"" explained Wendy, ""and what do you think they had?""
""White rats,"" cried Nibs, inspired.
""No.""
""It's awfully puzzling,"" said Tootles, who knew the story by heart.
""Oh dear, oh dear,"" sighed Wendy. ""Now these three children had a faithful nurse called Nana; but Mr. Darling was angry with her and chained her up in the yard, and so all the children flew away.""
""It's an awfully good story,"" said Nibs.",peter pan part 5,2,Advanced,4,2
3049,"""Tinker Bell will take you, Wendy, across the sea. Wake her, Nibs.""
Nibs had to knock twice before he got an answer, though Tink had really been sitting up in bed listening for some time.
""Who are you? How dare you? Go away,"" she cried.
""You are to get up, Tink,"" Nibs called, ""and take Wendy on a journey.""
Of course Tink had been delighted to hear that Wendy was going; but she was jolly well determined not to be her courier, and she said so in still more offensive language. Then she pretended to be asleep again.
""She says she won't!"" Nibs exclaimed, aghast at such insubordination, whereupon Peter went sternly toward the young lady's chamber.
""Tink,"" he rapped out, ""if you don't get up and dress at once I will open the curtains"".",peter pan part 5,2,Advanced,4,2
3053,"What is it?""
""Oh, you could never guess!"" Tink cried, and offered him three guesses. ""Out with it!"" he shouted, and in one ungrammatical sentence, as long as the ribbons that conjurers pull from their mouths, she told of the capture of Wendy and the boys.
Peter's heart bobbed up and down as he listened. Wendy bound, and on the pirate ship; she who loved everything to be just so!
""I'll rescue her!"" he cried, leaping at his weapons. As he leapt he thought of something he could do to please her. He could take his medicine.
His hand closed on the fatal draught.
""No!"" shrieked Tinker Bell, who had heard Hook mutter about his deed as he sped through the forest.
""Why not?""
""It is poisoned.""
""Poisoned? Who could have poisoned it?""
""Hook.""",peter pan part 5,2,Advanced,4,2
3055,"Peter flung out his arms. There were no children there, and it was night time; but he addressed all who might be dreaming of the Neverland, and who were therefore nearer to him than you think: boys and girls in their nighties, and naked papooses in their baskets hung from trees.
""Do you believe in fairies?"" he cried.
Tink sat up in bed almost briskly to listen to her fate.
She fancied she heard answers in the affirmative, and then again she wasn't sure.
""What do you think?"" she asked Peter.
""If you believe,"" he shouted to them, ""clap your hands; don't let Tink die.""
Many clapped.
The clapping stopped suddenly; as if countless mothers had rushed to their nurseries to see what on earth was happening; but already Tink was saved.",peter pan part 5,2,Advanced,4,2
3056,"""And now to rescue Wendy!""
The moon was riding in a cloudy heaven when Peter rose from his tree, belted with weapons and wearing little else, to set out upon his perilous quest. It was not such a night as he would have chosen. He had hoped to fly, keeping not far from the ground so that nothing unwonted should escape his eyes; but in that fitful light to have flown low would have meant trailing his shadow through the trees, thus disturbing birds and acquainting a watchful foe that he was astir.
Peter regretted now that he had given the birds of the island such strange names that they are very wild and difficult of approach.
There was no other course but to press forward in redskin fashion, at which happily he was an expert.",peter pan part 5,2,Advanced,4,2
3057,"Would your mother like you to be a pirate, Slightly?""
He winked at Slightly, who said mournfully, ""I don't think so,"" as if he wished things had been otherwise. ""Would your mother like you to be a pirate, Twin?""
""I don't think so,"" said the first twin, as clever as the others. ""Nibs, would -- ""
""Stow this gab,"" roared Hook, and the spokesmen were dragged back. ""You, boy,"" he said, addressing John, ""didn't you never want to be a pirate?""
Now John had sometimes experienced this hankering at math; and he was struck by Hook's picking him out.
""I once thought of calling myself Red-handed Jack,"" he said diffidently.
""And a good name too. We'll call you that here, bully, if you join.""
""What do you think, Michael?"" asked John.
""What would you call me if I join?"" Michael demanded.
""Blackbeard Joe.""",peter pan part 5,2,Advanced,4,2
3058,"Peter reached the shore without mishap, and went straight on, his legs encountering the water as if quite unaware that they had entered a new element. Thus many animals pass from land to water, but no other human of whom I know. As he swam he had but one thought: ""Hook or me this time."" He had ticked so long that he now went on ticking without knowing that he was doing it. Had he known he would have stopped, for to board the brig by help of the tick, though an ingenious idea, had not occurred to him.
On the contrary, he thought he had scaled her side as noiseless as a mouse; and he was amazed to see the pirates cowering from him, with Hook in their midst as abject as if he had heard the crocodile.",peter pan part 5,2,Advanced,4,2
3059,"Peter's first words tell all.
""Quick Tink,"" he whispered, ""close the window; bar it! That's right. Now you and I must get away by the door; and when Wendy comes she will think her mother has barred her out; and she will have to go back with me.""
Now I understand what had hitherto puzzled me, why when Peter had exterminated the pirates he did not return to the island and leave Tink to escort the children to the mainland. This trick had been in his head all the time.
Instead of feeling that he was behaving badly he danced with glee; then he peeped into the day-nursery to see who was playing. He whispered to Tink, ""It's Wendy's mother! She is a pretty lady, but not so pretty as my mother. Her mouth is full of thimbles, but not so full as my mother's was.""",peter pan part 5,2,Advanced,4,2
3069,"Peter flung out his arms. There were no children there, and it was night-time; but he addressed all who might be dreaming of the Neverland, and who were therefore nearer to him than you think: boys and girls in their nighties, and naked papooses in their baskets hung from trees.",peter pan part 5,2,Advanced,4,2
3072,"Now I understand what had puzzled me, why when Peter had exterminated the pirates he did not return to the island and leave Tink to escort the children to the mainland. This trick had been in his head all the time.",peter pan part 5,2,Advanced,4,2
3074,"Peter regretted now that he had given the birds of the island such strange names that they are very wild and difficult of approach. There was no other course but to press forward in redskin fashion, at which happily he was an expert.",peter pan part 5,2,Advanced,4,2
3075,"""Peter, can we go?"" they all cried imploringly. They took it for granted that if they went he would go also, but really they scarcely cared. Thus children are ever ready, when novelty knocks, to desert their dearest ones.",peter pan part 5,2,Advanced,4,2
3076,"Nibs had to knock twice before he got an answer, though Tink had really been sitting up in bed listening for some time.
""Who are you? How dare you? Go away,"" she cried.
""You are to get up, Tink,"" Nibs called, ""and take Wendy on a journey.""",peter pan part 5,2,Advanced,4,2
3077,"Of course Tink had been delighted to hear that Wendy was going; but she was jolly well determined not to be her courier, and she said so in still more offensive language. Then she pretended to be asleep again.",peter pan part 5,2,Advanced,4,2
3162,"Depending on who you talk to, Father Christmas in the UK can be seen as a very different figure from Santa Claus. Father Christmas began as a symbol of the holiday following the English Civil War. The Puritan government outlawed the celebration of Christmas as ""papist"" and so Royalist supporters often distributed flyers depicting him as a symbol of the banned Christmas traditions. Following the Restoration, the symbol of Father Christmas was kept alive in mummers' plays and, in the Victorian era; Father Christmas began to take on some of the attributes of his American cousin thanks to ""Twas the Night Before Christmas."" Whereas the character has primarily been a representation of feasting and merriment, he also took on the role of gift-giver and friend to children.",facts about britain,2,Advanced,4,2
3164,"This Christmas symbol is constructed out of fruit, and even its name has meaning, with ""Christingle"" meaning ""Christ's Light"" and representing Jesus's role as ""the light of the world."" Each part of the Christingle has symbolism: the orange represents the world, a lit candle stands for Jesus as ""the light of the world"", the red ribbon is the blood of Christ, four dried fruits on cocktail sticks stand in for the fruits of the world or the four seasons, and aluminum foil symbolises the nails that fixed Christ to the cross. Even though the tradition began in Germany, it consisted mainly of the candle and the ribbon, and the other elements were added later on in Britain. The Christingle is largely used in churches as a means of teaching children the symbolism behind Christmas.",facts about britain,2,Advanced,4,2
3166,"The Mini is one of Britain's most famous design icons. The Classic Mini was one of the most popular cars ever produced, and a total of about 5,387,862 were built until it stopped production in the year 2000.
The car's unique front wheel drive layout allowed for 80% of the internal space of the car to be used for passengers, which explains how four people could fit relatively comfortably in a small space.
An original Mini could be bought for around $1000 in today's money. A Mini these days costs substantially more! The legacy of the Mini endures. There are some 469 Mini clubs in the UK and at least another 260 worldwide. The car is continually voted one of the most favorite cars of all time and it was recently voted as Britain's favorite car ever produced.",facts about britain,2,Advanced,4,2
3169,"Originally known by the full moniker of Tyrannosaurus Rex, T-Rex actually started off as a folk band before changing over and becoming one of the biggest glam rock acts of the decade. This original version of the band, formed by Marc Bolan, broke up, at which time Bolan gave it another go in 1967. The band shortened its name and switched from acoustic to electric guitars in 1970, and when Chelita Secunda put some glitter under his eyes for an appearance on Top of the Pops, glam rock was born. The band's increasing success was met with worsening behaviour from Bolan, and the band ultimately broke up in 1977 after Bolan's girlfriend wrecked his car with him in it, resulting in his death. The band made several attempts to carry on, but never achieved the same success.",facts about britain,2,Advanced,4,2
3171,"In 1829, inspired by a similar service he had seen in Paris, George Shillibeer began a horse-drawn 'omnibus' service in London. The first route was from Paddington station to the Bank of England at a fare of one shilling. Since this is almost £40 today, the stop at the bank was probably necessary. He borrowed the name for his service from the French too, which became contracted to 'bus' quite quickly. Other similar services followed, and in 1855 a joint Anglo French company bought out almost all the services and formed a monopoly. By the early 20th century, the company was operating a mixed fleet of horse-drawn and motorised buses. In 1912 it was bought out by the operators of the London Underground and the joint business soon became known as London Transport.",facts about britain,2,Advanced,4,2
3172,"Even if your Christmas shopping is finished, it's still worth checking out the markets that pop up during the holiday. Leadenhall is one of the best markets in London throughout the year, so at Christmas everything there is brilliant. The Leadenhall Festive market takes place from 19 – 23 December and is full of Christmas food, drinks, and gifts even beyond what the market offers normally. For something a little different, Barbican's Christmas Market is full of alternative gifts from over thirty-five rotating designers. Everything from vintage items to handmade gifts can be found there, though you may have to wait until next year since the market isn't being held in 2016. Even more, Christmas Markets are held across the city including the Tate Modern, Kingston, and Camden Market.",facts about britain,2,Advanced,4,2
3173,"The Red Phone Box is an iconic symbol of Britain to many people around the world. The neo-classical design remained largely unchanged for almost 60 years and provided public telephone service across the United Kingdom. The box sheltered users from the British weather and shared the joy, sadness, and secrets of tens of millions of people through the Great Depression, World War II, the grim 50s, the swinging 60s, and the Thatcher years.
The first standard design was released in 1921, called prosaically Kiosk no.1, or K1. It was made of three concrete sections, with a wooden door and glass panels in the door and side pieces. The kiosk was painted in various colours to suit local conditions and sometimes required a sign on the roof to make it more visible.",facts about britain,2,Advanced,4,2
3175,"In many American homes, you'll find mantles, shelves, and other parts of the house draped with tinsel and garland. Some might even have a piece of mistletoe hanging under a doorway forcing unsuspecting persons to kiss. All of these greenery traditions come from the UK, where the decorating of a home with these plants was originally a pagan tradition for the winter solstice. Evergreens were thought to keep evil spirits at bay and the presence of the masculine holly with the feminine ivy symbolised fertility. With the nation's conversion to Christianity, the evergreens came to symbolise the eternal life provided by faith in Jesus Christ. The origins for mistletoe also come from pagan culture and references fertility as well, though the exact reasons why have been seemingly lost to time.",facts about britain,2,Advanced,4,2
3176,"In America today, most people celebrate just Christmas Eve and Christmas Day, though originally, Christmas was celebrated for twelve full days, a tradition brought over from the UK. Unlike in America, Christmas celebrations didn't start until Christmas Day itself, being the first day of Christmas, and continued all the way to 5 January, which is known as Epiphany Eve or Twelfth Night. Shakespeare's play Twelfth Night helped to cement the importance of the day in the British culture. While celebrating all the days has fallen out of importance in American culture, you'll still find people in the United States singing ""The Twelve Days of Christmas"" or celebrating various Christmas holidays, depending on their sect of Christianity.",facts about britain,2,Advanced,4,2
3177,"It's another American tradition to have a sit-down meal with your family members on Christmas day, usually paired with a diverse palate of green beans, turkey, cranberry sauce, yams, and more. This tradition originates in Britain as Christmas was originally a feast day. In the early days of Christianity in England, Christmas was merely a day for a special worship service to recognise the birth of Christ, but over time, families began to use the holiday as a time to celebrate with food and drink (if you could afford it). During the Protectorate Period, the Puritan government of Oliver Cromwell banned Christmas Day feasts and actually ordered soldiers to confiscate any food prepared for the holiday.",facts about britain,2,Advanced,4,2
3178,"Like many of us, the Royal Family will gather together around a trimmed tree this Christmas and pause to reflect upon the passing year. The royals also celebrate the season, like many families, with traditions that have been passed down through the years.
Today, the Royal Family spend Christmas at Sandringham, the Norfolk estate acquired in 1866 by the Queen's great-grandfather, Edward VII. Sandringham quickly became a part of the family's holiday traditions.
The Queen arrives at Sandringham for Christmas and works there until February (when she's not in residence, the house is open to the public). It is at Sandringham that the Royal Family partake of their favorite outdoor pursuit – grouse shooting.",facts about britain,2,Advanced,4,2
3180,"The national anthem of the United Kingdom and New Zealand has a rich and mysterious history. It may be one of the most recognizable patriotic songs in the world, but it has been sadly neglected by many native Brits. According to a study performed by the Sun, 37% of Brits don't know the first line of ""God Save the Queen."" You would think that a song this well-known would have an obvious origin, but strangely enough we don't know who wrote the words. Some attribute authorship to John Bull, others to Thomas Ravenscroft or Henry Purcell.
The phrase ""God Save the King"" dates back as far as a coronation anthem used for King Edgar in 973.
The full lyrics first appear in a 1745 issue of The Gentleman's Magazine, and have been sung ever since, becoming the national anthem around the 1780s.",facts about britain,2,Advanced,4,2
3183,"The 'hop on, hop off' design allowed for the rapid use of the bus outside designated stops and was a large factor in its enduring popularity, despite the safety risk. Although production ceased in the 1960s, the bus survived the privatisation of London Transport.",facts about britain,2,Advanced,4,2
3184,"In 1829, inspired by a similar service he had seen in Paris, George Shillibeer began a horse-drawn 'omnibus' service in London. The first route was from Paddington station to the Bank of England at a fare of one shilling.",facts about britain,2,Advanced,4,2
3188,"The first standard design of the Red Phone Box was released in 1921, called prosaically Kiosk no.1, or K1. It was made of three concrete sections, with a wooden door and glass panels on the door and side pieces.",facts about britain,2,Advanced,4,2
3191,"It's an American tradition to have a sit-down meal with your family members on Christmas day, usually paired with a diverse palate of green beans, turkey, cranberry sauce, yams, and more. This tradition originates in Britain as Christmas was originally a feast day.",facts about britain,2,Advanced,4,2
3192,"The Royal Family will gather together around a trimmed tree this Christmas and pause to reflect upon the passing year. The Royals also celebrate the season, like many families, with traditions that have been passed down through the years.",facts about britain,2,Advanced,4,2
3194,"The Queen arrives at Sandringham for Christmas and works there until February (when she's not in residence, the house is open to the public). It is at Sandringham that the Royal Family partake of their favorite outdoor pursuit – grouse shooting.",facts about britain,2,Advanced,4,2
3199,"In a time in which there were no professional architects, Christopher Wren practically created an entire occupation out of what was then seen as a hobby. Wren was actually a scientist and astronomer who found an interest in redesigning St. Paul's Cathedral.",facts about britain,2,Advanced,4,2
3200,"Christopher Wren redesigned and rebuilt another fifty-two churches within the city, the Monument to the Great Fire of London, the Royal Observatory, The Wren Library at Trinity College, Cambridge, Kensington Palace, Greenwich Hospital, and more.",facts about britain,2,Advanced,4,2
3201,"Beginning in 1814, George Stephenson would design his version of a steam locomotive engine that would revolutionise transport and become the model for future locomotives. He went on to construct several of the first railways that operated entirely on self-propelled engines.",facts about britain,2,Advanced,4,2
3210,"His fare came out with the dreaming smile still on her plain face. Jerry took her by the arm and led her inside. He was going to tell the cops what had happened. They would do something about it.
A gray-haired cop looked across the table. He and the cabby were no strangers.
Jerry began, in his loud, hard voice, ""I've got a fare here that—"" Jerry stopped. He put his hand to his face. The drink from McGary's Restaurant no longer clouded his mind so darkly.
""A fare, sir,"" he continued, with a wide smile, ""that I want you to meet. It's my wife that I married at old man Walsh's this evening. And a wild time we had, it's true. Shake hands with him, Norah, and we'll go home."" Before stepping into the cab again, Norah took a long deep breath.
""I've had a very nice time, Jerry,"" said she.",o'henry part 1,2,Advanced,4,2
3228,"""It's my wife that I married at old man Walsh's this evening. Shake hands with this person, Norah, and we'll go home."" Before stepping into the cab again, Norah took a long deep breath.
""I've had a very nice time, Jerry,"" said she.",o'henry part 1,2,Advanced,4,2
3253,"But within that minute, a wagon had stopped in front of the cab. The cabby tried to pass on the left, but a cab was there. He tried to pass on the right, but another cab was there. He could not go back. He was caught where he was and could not move in any direction.
These sudden stops of movement will happen in the city. Instead of moving along the street in their usual orderly way, all the wagons and cabs will suddenly be mixed together and stopped.
Richard stood up in the cab and looked around. He saw a stream of cabs and wagons and everything else on wheels rolling toward the corner where Broadway, Sixth Avenue and Thirty-fourth Street meet. They came from all directions. And more and more were rolling toward them.",o'henry part 2,2,Advanced,4,2
3275,"Old Anthony Rockwall, who had made millions of dollars by making and selling Rockwall's soap, stood at a window of his large Fifth Avenue house. He was looking out at his neighbor. This neighbor was a proud member of a proud old New York family.",o'henry part 2,2,Advanced,4,2
3323,"Stuffy had always wondered why the Old Gentleman seemed sad as he spoke. He did not know that it was because the Old Gentleman was wishing that he had a son. A son would come there after he himself was gone. A son would stand proud and strong before Stuffy, and say: ""In remembrance of my father."" Then it would really be a tradition.
But the Old Gentleman had no family. He lived in a room in one of the old houses near the park. In the winter he grew a few flowers there. In the spring he walked on Fifth Avenue. In the summer he lived in a farmhouse in the hills outside New York, and he talked of a strange bug he hoped some day to find. In the fall season he gave Stuffy a dinner. These were the things that filled the Old Gentleman's life.",o'henry part 4,2,Advanced,4,2
3324,"The Old Gentleman's eyes were bright with the giving-pleasure. His face was getting older every year, but his clothes were very clean and fresh. And then Stuffy made a strange noise. As the Old Gentleman had heard the noise nine times before, he understood it. He knew that Stuffy was accepting.
""Thank you. I'm very hungry."" Stuffy was very full, but he understood that he was part of a tradition. His desire for food on Thanksgiving Day was not his own. It belonged to this kind Old Gentleman. True, America is free. But there are some things that must be done.
The Old Gentleman led Stuffy to the restaurant and to the same table where they had always gone. They were known here.
""Here comes that old man,"" said a waiter, ""that buys that old no-good fellow a dinner every Thanksgiving.""",o'henry part 4,2,Advanced,4,2
3344,Stuffy had always wondered why the Old Gentleman seemed sad as he spoke. He did not know that it was because the Old Gentleman was wishing that he had a son. A son would come there after he himself was gone.,o'henry part 4,2,Advanced,4,2
